UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9110,L56289,1,297.5,308.6,1513,39.7,32,0,0,0,0,0,0
9111,M23970,2,297.6,308.6,1389,49.0,34,0,0,0,0,0,0
9112,L56291,1,297.6,308.6,1351,51.0,37,0,0,0,0,0,0
9113,M23972,2,297.6,308.6,1482,38.3,39,0,0,0,0,0,0
9114,L56293,1,297.6,308.6,1744,28.5,42,0,0,0,0,0,0
9115,L56294,1,297.6,308.7,1476,39.0,44,0,0,0,0,0,0
9116,M23975,2,297.6,308.6,1444,48.2,46,0,0,0,0,0,0
9117,H38530,0,297.6,308.7,1659,32.1,49,0,0,0,0,0,0
9118,M23977,2,297.6,308.7,1475,46.6,54,0,0,0,0,0,0
9119,L56298,1,297.6,308.6,1526,42.1,57,0,0,0,0,0,0
9120,M23979,2,297.4,308.4,1675,29.5,59,0,0,0,0,0,0
9121,L56300,1,297.4,308.4,1525,38.7,62,0,0,0,0,0,0
9122,L56301,1,297.3,308.3,1396,45.9,64,0,0,0,0,0,0
9123,L56302,1,297.4,308.4,1580,41.2,66,0,0,0,0,0,0
9124,L56303,1,297.4,308.5,1462,42.8,68,0,0,0,0,0,0
9125,L56304,1,297.4,308.4,1426,50.4,70,0,0,0,0,0,0
9126,L56305,1,297.4,308.5,1569,34.2,72,0,0,0,0,0,0
9127,L56306,1,297.4,308.5,1477,40.7,74,0,0,0,0,0,0
9128,L56307,1,297.4,308.5,1761,27.2,76,0,0,0,0,0,0
9129,M23988,2,297.5,308.6,1486,45.9,78,0,0,0,0,0,0
9130,L56309,1,297.6,308.6,1664,30.1,81,0,0,0,0,0,0
9131,L56310,1,297.6,308.6,1576,32.7,83,0,0,0,0,0,0
9132,H38545,0,297.6,308.6,1463,46.7,85,0,0,0,0,0,0
9133,M23992,2,297.6,308.6,1585,42.0,90,0,0,0,0,0,0
9134,L56313,1,297.7,308.7,1479,45.7,93,0,0,0,0,0,0
9135,L56314,1,297.7,308.7,1449,40.2,95,0,0,0,0,0,0
9136,H38549,0,297.7,308.8,1404,50.3,97,0,0,0,0,0,0
9137,L56316,1,297.7,308.7,1694,29.1,102,0,0,0,0,0,0
9138,L56317,1,297.7,308.7,1731,28.4,104,0,0,0,0,0,0
9139,L56318,1,297.6,308.6,1522,37.0,106,0,0,0,0,0,0
9140,L56319,1,297.5,308.5,1536,36.9,108,0,0,0,0,0,0
9141,L56320,1,297.5,308.5,1373,39.9,110,0,0,0,0,0,0
9142,L56321,1,297.5,308.5,1597,36.4,112,0,0,0,0,0,0
9143,L56322,1,297.6,308.5,1678,34.2,114,0,0,0,0,0,0
9144,L56323,1,297.6,308.5,1452,42.6,116,0,0,0,0,0,0
9145,M24004,2,297.5,308.5,1447,41.6,118,0,0,0,0,0,0
9146,L56325,1,297.6,308.5,1574,37.1,121,0,0,0,0,0,0
9147,L56326,1,297.6,308.6,1528,40.0,123,0,0,0,0,0,0
9148,L56327,1,297.7,308.7,1688,27.2,125,0,0,0,0,0,0
9149,L56328,1,297.6,308.6,1393,40.4,127,0,0,0,0,0,0
9150,M24009,2,297.5,308.6,1429,50.5,129,0,0,0,0,0,0
9151,M24010,2,297.5,308.6,1347,57.0,132,0,0,0,0,0,0
9152,L56331,1,297.6,308.6,1553,40.5,135,0,0,0,0,0,0
9153,L56332,1,297.5,308.6,1260,53.6,137,0,0,0,0,0,0
9154,L56333,1,297.5,308.6,1546,33.8,139,0,0,0,0,0,0
9155,L56334,1,297.5,308.6,1596,36.0,141,0,0,0,0,0,0
9156,L56335,1,297.5,308.5,1340,57.4,143,0,0,0,0,0,0
9157,M24016,2,297.5,308.4,1369,54.8,145,0,0,0,0,0,0
9158,L56337,1,297.5,308.5,1462,52.3,148,0,0,0,0,0,0
9159,H38572,0,297.4,308.4,1487,46.2,150,0,0,0,0,0,0
9160,M24019,2,297.5,308.6,1510,35.5,155,0,0,0,0,0,0
9161,H38574,0,297.5,308.5,1671,28.0,158,0,0,0,0,0,0
9162,M24021,2,297.5,308.5,1612,30.0,163,0,0,0,0,0,0
9163,M24022,2,297.6,308.6,1509,39.7,166,0,0,0,0,0,0
9164,L56343,1,297.6,308.6,1415,47.3,169,0,0,0,0,0,0
9165,L56344,1,297.6,308.6,2384,14.4,171,0,0,0,0,0,0
9166,L56345,1,297.6,308.6,1326,62.4,173,0,0,0,0,0,0
9167,M24026,2,297.6,308.6,1390,53.4,175,0,0,0,0,0,0
9168,M24027,2,297.6,308.7,1392,41.2,178,0,0,0,0,0,0
9169,H38582,0,297.6,308.8,1385,44.4,181,0,0,0,0,0,0
9170,L56349,1,297.7,308.8,1896,24.5,186,0,0,0,0,0,0
9171,L56350,1,297.7,308.7,1474,46.8,188,0,0,0,0,0,0
9172,M24031,2,297.7,308.8,1388,45.6,190,0,0,0,0,0,0
9173,L56352,1,297.7,308.9,1715,27.2,193,0,0,0,0,0,0
9174,H38587,0,297.8,308.9,1650,32.2,195,0,0,0,0,0,0
9175,L56354,1,297.8,308.9,1871,25.6,200,1,1,0,0,0,0
9176,L56355,1,297.8,309.0,1403,64.2,0,1,0,0,1,0,0
9177,L56356,1,297.8,308.9,1518,40.4,2,0,0,0,0,0,0
9178,L56357,1,297.9,309.1,1504,43.0,4,0,0,0,0,0,0
9179,L56358,1,297.8,309.0,1340,56.9,6,0,0,0,0,0,0
9180,H38593,0,297.9,309.1,1435,44.7,8,0,0,0,0,0,0
9181,L56360,1,297.9,309.1,1507,36.9,13,0,0,0,0,0,0
9182,L56361,1,297.9,309.1,1521,36.1,15,0,0,0,0,0,0
9183,M24042,2,297.8,309.0,1576,45.0,17,0,0,0,0,0,0
9184,L56363,1,297.9,309.1,1543,36.6,20,0,0,0,0,0,0
9185,L56364,1,298.0,309.2,1665,36.6,22,0,0,0,0,0,0
9186,L56365,1,297.9,309.1,1442,50.3,24,0,0,0,0,0,0
9187,L56366,1,297.9,309.0,1629,29.0,26,0,0,0,0,0,0
9188,L56367,1,297.9,309.0,1379,47.3,28,0,0,0,0,0,0
9189,L56368,1,297.9,309.0,1502,40.2,30,0,0,0,0,0,0
9190,L56369,1,297.9,309.1,1595,32.0,32,0,0,0,0,0,0
9191,M24050,2,298.0,309.0,1439,38.5,34,0,0,0,0,0,0
9192,M24051,2,297.9,309.0,1970,21.6,37,0,0,0,0,0,0
9193,L56372,1,297.9,309.0,1562,35.8,40,0,0,0,0,0,0
9194,M24053,2,297.9,309.0,1530,40.9,42,0,0,0,0,0,0
9195,L56374,1,297.9,308.9,1393,40.6,45,0,0,0,0,0,0
9196,L56375,1,297.9,309.0,1532,37.6,47,0,0,0,0,0,0
9197,L56376,1,298.0,308.9,1607,37.7,49,0,0,0,0,0,0
9198,M24057,2,297.9,308.8,1469,49.0,51,0,0,0,0,0,0
9199,M24058,2,297.9,308.8,1538,37.6,54,0,0,0,0,0,0
9200,L56379,1,297.9,308.8,1613,31.4,57,0,0,0,0,0,0
9201,M24060,2,297.9,308.8,1602,32.1,59,0,0,0,0,0,0
9202,L56381,1,297.8,308.7,1404,44.2,62,0,0,0,0,0,0
9203,L56382,1,297.8,308.8,1548,36.9,64,0,0,0,0,0,0
9204,L56383,1,297.8,308.8,1559,35.2,66,0,0,0,0,0,0
9205,L56384,1,297.8,308.8,1621,36.1,68,0,0,0,0,0,0
9206,L56385,1,297.8,308.8,1579,32.9,70,0,0,0,0,0,0
9207,M24066,2,297.9,308.9,1547,44.0,72,0,0,0,0,0,0
9208,L56387,1,297.9,308.8,1386,48.6,75,0,0,0,0,0,0
9209,L56388,1,298.0,308.9,1406,40.9,77,0,0,0,0,0,0
9210,M24069,2,298.0,309.0,1393,55.9,79,0,0,0,0,0,0
9211,M24070,2,297.9,309.0,2456,13.9,82,0,0,0,0,0,0
9212,M24071,2,298.0,309.0,1409,49.1,85,0,0,0,0,0,0
9213,L56392,1,298.0,308.9,1390,53.9,88,0,0,0,0,0,0
9214,L56393,1,298.0,309.0,1679,32.4,90,0,0,0,0,0,0
9215,L56394,1,298.0,308.9,1508,37.1,92,0,0,0,0,0,0
9216,L56395,1,297.9,308.8,1681,31.7,94,0,0,0,0,0,0
9217,H38630,0,297.7,308.8,1469,43.7,96,0,0,0,0,0,0
9218,L56397,1,297.8,308.8,1421,49.6,101,0,0,0,0,0,0
9219,L56398,1,297.7,308.8,1354,50.2,103,0,0,0,0,0,0
9220,M24079,2,297.7,308.8,1350,57.0,105,0,0,0,0,0,0
9221,L56400,1,297.8,308.9,1282,58.1,108,0,0,0,0,0,0
9222,M24081,2,297.8,309.0,1675,30.0,110,0,0,0,0,0,0
9223,M24082,2,297.9,309.0,1525,38.5,113,0,0,0,0,0,0
9224,L56403,1,297.9,309.0,1382,43.9,116,0,0,0,0,0,0
9225,L56404,1,297.9,309.0,1450,46.8,118,0,0,0,0,0,0
9226,L56405,1,298.0,309.1,1820,23.6,120,0,0,0,0,0,0
9227,L56406,1,298.0,309.1,1822,23.5,122,0,0,0,0,0,0
9228,L56407,1,298.0,309.1,1473,44.3,124,0,0,0,0,0,0
9229,M24088,2,298.1,309.1,1572,37.5,126,0,0,0,0,0,0
9230,M24089,2,298.1,309.0,2042,17.8,129,0,0,0,0,0,0
9231,L56410,1,298.2,309.2,1922,22.6,132,0,0,0,0,0,0
9232,L56411,1,298.2,309.1,1539,36.5,134,0,0,0,0,0,0
9233,L56412,1,298.2,309.1,1350,52.0,136,0,0,0,0,0,0
9234,L56413,1,298.3,309.1,1403,45.1,138,0,0,0,0,0,0
9235,L56414,1,298.3,309.1,1904,20.3,140,0,0,0,0,0,0
9236,M24095,2,298.2,308.9,1592,35.2,142,0,0,0,0,0,0
9237,L56416,1,298.1,308.7,1556,31.6,145,0,0,0,0,0,0
9238,M24097,2,298.1,308.8,1811,25.4,147,0,0,0,0,0,0
9239,M24098,2,298.2,308.8,1456,41.2,150,0,0,0,0,0,0
9240,H38653,0,298.2,308.8,1436,51.9,153,0,0,0,0,0,0
9241,M24100,2,298.1,308.7,1362,49.6,158,0,0,0,0,0,0
9242,L56421,1,298.1,308.7,1683,29.1,161,0,0,0,0,0,0
9243,M24102,2,298.2,308.7,1269,60.9,163,0,0,0,0,0,0
9244,L56423,1,298.3,308.8,1454,49.0,166,0,0,0,0,0,0
9245,L56424,1,298.3,308.8,1767,27.3,168,0,0,0,0,0,0
9246,L56425,1,298.3,308.9,1708,27.3,170,0,0,0,0,0,0
9247,L56426,1,298.3,308.9,1862,27.0,172,0,0,0,0,0,0
9248,L56427,1,298.3,308.9,1695,30.7,174,0,0,0,0,0,0
9249,M24108,2,298.3,309.1,1488,40.6,176,0,0,0,0,0,0
9250,L56429,1,298.3,309.0,1657,32.2,179,0,0,0,0,0,0
9251,H38664,0,298.3,309.0,1823,25.9,181,0,0,0,0,0,0
9252,M24111,2,298.2,309.1,1651,28.8,186,0,0,0,0,0,0
9253,M24112,2,298.1,309.0,1533,36.1,189,0,0,0,0,0,0
9254,M24113,2,298.2,309.0,1508,40.5,192,0,0,0,0,0,0
9255,L56434,1,298.3,309.1,1616,31.1,195,0,0,0,0,0,0
9256,L56435,1,298.2,309.0,1651,31.5,197,0,0,0,0,0,0
9257,L56436,1,298.2,309.1,1569,35.2,199,0,0,0,0,0,0
9258,M24117,2,298.3,309.1,1296,58.7,201,0,0,0,0,0,0
9259,H38672,0,298.3,309.0,1379,43.2,0,0,0,0,0,0,0
9260,M24119,2,298.2,309.0,1694,28.0,5,0,0,0,0,0,0
9261,L56440,1,298.2,309.0,1377,57.8,8,0,0,0,0,0,0
9262,H38675,0,298.3,309.0,1470,38.4,10,0,0,0,0,0,0
9263,M24122,2,298.3,309.1,1404,47.0,15,0,0,0,0,0,0
9264,L56443,1,298.3,309.1,1593,40.1,18,0,0,0,0,0,0
9265,M24124,2,298.3,309.0,1526,36.9,20,0,0,0,0,0,0
9266,M24125,2,298.3,308.9,1390,49.7,23,0,0,0,0,0,0
9267,L56446,1,298.2,308.9,1737,25.5,26,0,0,0,0,0,0
9268,L56447,1,298.2,308.8,1362,57.3,28,0,0,0,0,0,0
9269,L56448,1,298.2,308.8,1666,31.5,30,0,0,0,0,0,0
9270,L56449,1,298.2,308.8,1354,60.9,32,0,0,0,0,0,0
9271,L56450,1,298.2,308.8,1302,60.4,34,0,0,0,0,0,0
9272,L56451,1,298.2,308.7,1991,20.5,36,0,0,0,0,0,0
9273,L56452,1,298.2,308.6,1353,54.1,38,0,0,0,0,0,0
9274,H38687,0,298.2,308.7,1520,35.7,40,0,0,0,0,0,0
9275,L56454,1,298.2,308.7,1428,54.9,45,0,0,0,0,0,0
9276,L56455,1,298.2,308.7,1605,29.4,47,0,0,0,0,0,0
9277,L56456,1,298.1,308.7,1691,30.3,49,0,0,0,0,0,0
9278,L56457,1,298.2,308.7,1447,48.4,51,0,0,0,0,0,0
9279,H38692,0,298.2,308.8,1606,39.9,53,0,0,0,0,0,0
9280,M24139,2,298.2,308.8,1645,28.2,58,0,0,0,0,0,0
9281,H38694,0,298.2,308.8,1470,43.3,61,0,0,0,0,0,0
9282,L56461,1,298.2,308.9,1336,45.0,66,0,0,0,0,0,0
9283,M24142,2,298.2,308.9,1414,44.3,68,0,0,0,0,0,0
9284,M24143,2,298.3,309.0,1802,27.5,71,0,0,0,0,0,0
9285,L56464,1,298.2,308.9,1683,31.7,74,0,0,0,0,0,0
9286,M24145,2,298.2,309.0,1410,47.6,76,0,0,0,0,0,0
9287,L56466,1,298.2,308.9,1605,32.0,79,0,0,0,0,0,0
9288,L56467,1,298.2,308.9,1709,28.1,81,0,0,0,0,0,0
9289,L56468,1,298.2,308.9,1444,53.1,83,0,0,0,0,0,0
9290,L56469,1,298.2,308.9,1367,45.0,85,0,0,0,0,0,0
9291,L56470,1,298.2,309.0,1418,44.2,87,0,0,0,0,0,0
9292,L56471,1,298.2,309.0,1353,57.8,89,0,0,0,0,0,0
9293,L56472,1,298.2,309.0,1643,34.1,91,0,0,0,0,0,0
9294,L56473,1,298.3,309.1,1437,38.0,93,0,0,0,0,0,0
9295,L56474,1,298.1,309.0,1437,36.2,95,0,0,0,0,0,0
9296,M24155,2,298.2,309.0,1413,47.9,97,0,0,0,0,0,0
9297,H38710,0,298.2,309.0,1524,39.1,100,0,0,0,0,0,0
9298,M24157,2,298.1,308.9,1479,43.4,105,0,0,0,0,0,0
9299,L56478,1,298.1,308.9,1313,50.6,108,0,0,0,0,0,0
9300,M24159,2,298.1,308.9,1335,50.4,110,0,0,0,0,0,0
9301,L56480,1,298.1,308.9,1367,41.9,113,0,0,0,0,0,0
9302,M24161,2,298.1,308.9,1459,50.3,115,0,0,0,0,0,0
9303,M24162,2,298.1,308.9,1804,25.1,118,0,0,0,0,0,0
9304,L56483,1,298.2,309.0,1491,38.3,121,0,0,0,0,0,0
9305,L56484,1,298.3,309.1,1537,43.0,123,0,0,0,0,0,0
9306,H38719,0,298.3,309.1,1646,30.2,125,0,0,0,0,0,0
9307,M24166,2,298.3,309.2,1783,28.3,130,0,0,0,0,0,0
9308,L56487,1,298.3,309.1,1395,49.8,133,0,0,0,0,0,0
9309,L56488,1,298.4,309.1,1423,48.0,135,0,0,0,0,0,0
9310,L56489,1,298.3,309.2,1562,37.6,137,0,0,0,0,0,0
9311,L56490,1,298.4,309.3,1549,40.8,139,0,0,0,0,0,0
9312,L56491,1,298.4,309.4,1540,43.2,141,0,0,0,0,0,0
9313,H38726,0,298.5,309.4,1573,33.6,143,0,0,0,0,0,0
9314,L56493,1,298.5,309.4,1418,45.1,148,0,0,0,0,0,0
9315,M24174,2,298.5,309.4,1565,33.7,150,0,0,0,0,0,0
9316,L56495,1,298.5,309.5,1569,41.0,153,0,0,0,0,0,0
9317,H38730,0,298.5,309.4,1417,41.2,155,0,0,0,0,0,0
9318,L56497,1,298.5,309.5,1480,38.1,160,0,0,0,0,0,0
9319,L56498,1,298.5,309.4,1364,44.5,162,0,0,0,0,0,0
9320,L56499,1,298.5,309.4,1911,21.5,164,0,0,0,0,0,0
9321,L56500,1,298.4,309.3,1409,43.1,166,0,0,0,0,0,0
9322,L56501,1,298.4,309.2,1335,53.5,168,0,0,0,0,0,0
9323,M24182,2,298.5,309.3,1512,38.1,170,0,0,0,0,0,0
9324,L56503,1,298.6,309.4,1447,40.2,173,0,0,0,0,0,0
9325,L56504,1,298.6,309.3,1537,37.6,175,0,0,0,0,0,0
9326,M24185,2,298.6,309.3,1510,40.8,177,0,0,0,0,0,0
9327,L56506,1,298.6,309.3,1677,31.2,180,0,0,0,0,0,0
9328,L56507,1,298.5,309.2,1504,33.7,182,0,0,0,0,0,0
9329,H38742,0,298.5,309.1,2051,19.0,184,0,0,0,0,0,0
9330,L56509,1,298.5,309.1,1474,41.3,189,0,0,0,0,0,0
9331,M24190,2,298.4,309.0,1507,36.1,191,0,0,0,0,0,0
9332,L56511,1,298.4,308.9,1496,37.9,194,0,0,0,0,0,0
9333,M24192,2,298.5,309.0,1921,22.0,196,0,0,0,0,0,0
9334,L56513,1,298.5,309.0,1450,40.5,199,0,0,0,0,0,0
9335,L56514,1,298.4,308.9,1402,44.8,201,0,0,0,0,0,0
9336,L56515,1,298.4,308.9,1501,50.0,203,0,0,0,0,0,0
9337,L56516,1,298.5,308.9,1725,31.9,205,0,0,0,0,0,0
9338,H38751,0,298.5,308.9,1500,40.3,207,0,0,0,0,0,0
9339,H38752,0,298.5,309.0,1531,30.8,212,0,0,0,0,0,0
9340,L56519,1,298.5,309.0,1458,44.8,217,0,0,0,0,0,0
9341,H38754,0,298.4,308.9,1577,37.1,0,0,0,0,0,0,0
9342,M24201,2,298.3,308.9,1363,46.1,5,0,0,0,0,0,0
9343,H38756,0,298.3,308.9,1706,31.8,8,0,0,0,0,0,0
9344,M24203,2,298.3,308.8,1391,50.4,13,0,0,0,0,0,0
9345,L56524,1,298.2,308.8,1616,33.7,16,0,0,0,0,0,0
9346,L56525,1,298.2,308.8,1442,47.0,18,0,0,0,0,0,0
9347,M24206,2,298.2,308.8,1626,40.4,20,0,0,0,0,0,0
9348,M24207,2,298.2,308.7,1426,42.6,23,0,0,0,0,0,0
9349,L56528,1,298.2,308.7,1436,49.1,26,0,0,0,0,0,0
9350,M24209,2,298.2,308.7,1599,36.2,28,0,0,0,0,0,0
9351,L56530,1,298.2,308.7,2186,17.8,31,0,0,0,0,0,0
9352,L56531,1,298.3,308.8,1645,30.4,33,0,0,0,0,0,0
9353,L56532,1,298.2,308.7,1780,27.9,35,0,0,0,0,0,0
9354,L56533,1,298.2,308.8,1345,44.3,37,0,0,0,0,0,0
9355,M24214,2,298.2,308.8,1607,31.9,39,0,0,0,0,0,0
9356,L56535,1,298.3,308.9,1708,28.0,42,0,0,0,0,0,0
9357,L56536,1,298.3,308.9,1270,52.7,44,0,0,0,0,0,0
9358,M24217,2,298.3,308.9,1646,25.4,46,0,0,0,0,0,0
9359,L56538,1,298.2,308.7,1407,45.1,49,0,0,0,0,0,0
9360,M24219,2,298.1,308.7,1581,47.4,51,0,0,0,0,0,0
9361,L56540,1,298.0,308.6,1532,42.6,54,0,0,0,0,0,0
9362,L56541,1,298.0,308.6,1610,33.1,56,0,0,0,0,0,0
9363,M24222,2,298.0,308.5,1682,33.0,58,0,0,0,0,0,0
9364,L56543,1,297.9,308.5,1519,34.3,61,0,0,0,0,0,0
9365,L56544,1,297.9,308.5,1683,28.5,63,0,0,0,0,0,0
9366,M24225,2,298.0,308.6,1254,55.8,65,0,0,0,0,0,0
9367,L56546,1,298.0,308.5,1461,48.0,68,0,0,0,0,0,0
9368,L56547,1,297.9,308.5,1472,45.1,70,0,0,0,0,0,0
9369,L56548,1,297.7,308.4,1510,38.6,72,0,0,0,0,0,0
9370,M24229,2,297.7,308.3,1547,36.8,74,0,0,0,0,0,0
9371,H38784,0,297.7,308.4,1418,51.9,77,0,0,0,0,0,0
9372,L56551,1,297.7,308.4,1289,51.3,82,0,0,0,0,0,0
9373,L56552,1,297.7,308.4,1487,41.4,84,0,0,0,0,0,0
9374,L56553,1,297.7,308.5,1453,45.5,86,0,0,0,0,0,0
9375,M24234,2,297.8,308.5,1466,44.7,88,0,0,0,0,0,0
9376,H38789,0,297.7,308.4,1288,49.5,91,0,0,0,0,0,0
9377,H38790,0,297.7,308.4,1738,27.7,96,0,0,0,0,0,0
9378,H38791,0,297.7,308.3,1488,41.0,101,0,0,0,0,0,0
9379,L56558,1,297.6,308.3,1816,28.8,106,0,0,0,0,0,0
9380,L56559,1,297.5,308.2,1419,48.5,108,0,0,0,0,0,0
9381,L56560,1,297.4,308.1,1435,45.7,110,0,0,0,0,0,0
9382,M24241,2,297.5,308.1,1480,42.4,112,0,0,0,0,0,0
9383,L56562,1,297.5,308.2,1610,33.6,115,0,0,0,0,0,0
9384,H38797,0,297.5,308.1,1548,38.2,117,0,0,0,0,0,0
9385,M24244,2,297.6,308.1,1379,57.4,122,0,0,0,0,0,0
9386,M24245,2,297.5,308.1,1907,23.5,125,0,0,0,0,0,0
9387,M24246,2,297.5,308.0,2033,16.7,128,0,0,0,0,0,0
9388,H38801,0,297.4,307.9,1390,52.0,131,0,0,0,0,0,0
9389,M24248,2,297.5,307.9,1544,37.9,136,0,0,0,0,0,0
9390,L56569,1,297.6,308.0,1258,57.4,139,0,0,0,0,0,0
9391,M24250,2,297.5,308.0,1560,39.0,141,0,0,0,0,0,0
9392,H38805,0,297.6,308.2,2071,18.5,144,0,0,0,0,0,0
9393,L56572,1,297.6,308.1,1437,46.3,149,0,0,0,0,0,0
9394,H38807,0,297.7,308.2,1489,43.0,151,0,0,0,0,0,0
9395,L56574,1,297.7,308.2,1334,53.0,156,0,0,0,0,0,0
9396,L56575,1,297.7,308.2,1500,39.9,158,0,0,0,0,0,0
9397,L56576,1,297.8,308.3,1498,47.3,160,0,0,0,0,0,0
9398,M24257,2,297.7,308.2,1370,53.4,162,0,0,0,0,0,0
9399,H38812,0,297.7,308.2,1526,40.1,165,0,0,0,0,0,0
9400,L56579,1,297.8,308.3,1477,44.8,170,0,0,0,0,0,0
9401,L56580,1,297.7,308.2,1446,43.9,172,0,0,0,0,0,0
9402,M24261,2,297.7,308.2,1720,25.6,174,0,0,0,0,0,0
9403,L56582,1,297.7,308.1,1734,30.7,177,0,0,0,0,0,0
9404,L56583,1,297.7,308.1,1697,29.1,179,0,0,0,0,0,0
9405,L56584,1,297.7,308.2,2007,19.3,181,0,0,0,0,0,0
9406,M24265,2,297.7,308.1,1469,48.8,183,0,0,0,0,0,0
9407,M24266,2,297.7,308.1,2189,15.6,186,0,0,0,0,0,0
9408,L56587,1,297.8,308.3,1435,50.1,189,0,0,0,0,0,0
9409,H38822,0,297.9,308.4,1637,34.5,191,0,0,0,0,0,0
9410,L56589,1,298.0,308.5,1664,28.3,196,0,0,0,0,0,0
9411,M24270,2,298.0,308.5,1666,31.0,198,0,0,0,0,0,0
9412,L56591,1,298.0,308.5,1404,46.6,201,0,0,0,0,0,0
9413,L56592,1,298.0,308.5,1702,26.7,203,0,0,0,0,0,0
9414,L56593,1,298.1,308.6,1439,44.9,205,0,0,0,0,0,0
9415,L56594,1,298.1,308.6,1354,53.9,207,1,0,0,0,1,0
9416,M24275,2,298.2,308.7,1361,44.2,0,0,0,0,0,0,0
9417,M24276,2,298.1,308.5,1463,45.9,3,0,0,0,0,0,0
9418,H38831,0,298.1,308.4,1515,43.8,6,0,0,0,0,0,0
9419,L56598,1,298.0,308.4,1432,46.2,11,0,0,0,0,0,0
9420,L56599,1,298.0,308.4,1911,22.0,13,0,0,0,0,0,0
9421,L56600,1,298.0,308.4,1472,42.0,15,0,0,0,0,0,0
9422,M24281,2,298.1,308.5,1382,54.5,17,0,0,0,0,0,0
9423,L56602,1,298.1,308.5,1665,29.6,20,0,0,0,0,0,0
9424,L56603,1,298.1,308.5,1676,30.5,22,0,0,0,0,0,0
9425,M24284,2,298.0,308.5,1585,33.0,24,0,0,0,0,0,0
9426,M24285,2,298.1,308.6,1415,46.3,27,0,0,0,0,0,0
9427,L56606,1,298.1,308.7,1341,55.7,30,0,0,0,0,0,0
9428,L56607,1,298.2,308.8,1540,34.8,32,0,0,0,0,0,0
9429,H38842,0,298.2,308.8,1837,28.4,34,0,0,0,0,0,0
9430,L56609,1,298.2,308.8,1498,36.0,39,0,0,0,0,0,0
9431,L56610,1,298.1,308.7,1671,28.8,41,0,0,0,0,0,0
9432,L56611,1,298.0,308.6,1430,57.0,43,0,0,0,0,0,0
9433,L56612,1,298.0,308.7,1619,40.1,45,0,0,0,0,0,0
9434,M24293,2,298.0,308.7,1430,51.9,47,0,0,0,0,0,0
9435,L56614,1,298.0,308.6,1626,33.3,50,0,0,0,0,0,0
9436,L56615,1,298.0,308.7,1443,49.3,52,0,0,0,0,0,0
9437,L56616,1,298.0,308.6,1481,42.5,54,0,0,0,0,0,0
9438,M24297,2,298.1,308.7,1527,43.0,56,0,0,0,0,0,0
9439,M24298,2,298.1,308.7,1315,56.8,59,0,0,0,0,0,0
9440,M24299,2,298.1,308.8,1433,48.2,62,0,0,0,0,0,0
9441,M24300,2,298.1,308.8,1378,53.5,65,0,0,0,0,0,0
9442,L56621,1,298.1,308.8,1432,43.4,68,0,0,0,0,0,0
9443,M24302,2,298.1,308.8,1394,47.9,70,0,0,0,0,0,0
9444,H38857,0,298.0,308.8,1411,53.8,73,0,0,0,0,0,0
9445,L56624,1,298.1,308.9,2136,15.9,78,0,0,0,0,0,0
9446,M24305,2,298.2,309.0,1446,45.8,80,0,0,0,0,0,0
9447,H38860,0,298.1,308.9,1388,53.5,83,0,0,0,0,0,0
9448,M24307,2,298.1,308.9,1323,51.7,88,0,0,0,0,0,0
9449,L56628,1,298.2,309.0,1780,29.3,91,0,0,0,0,0,0
9450,M24309,2,298.1,308.8,1434,41.8,93,0,0,0,0,0,0
9451,M24310,2,298.0,308.7,1494,42.6,96,0,0,0,0,0,0
9452,H38865,0,298.0,308.7,1536,39.6,99,0,0,0,0,0,0
9453,M24312,2,298.0,308.7,1392,53.4,104,0,0,0,0,0,0
9454,H38867,0,298.2,309.0,1360,56.8,107,0,0,0,0,0,0
9455,L56634,1,298.4,309.2,1583,35.4,112,0,0,0,0,0,0
9456,L56635,1,298.5,309.2,1983,20.2,114,0,0,0,0,0,0
9457,L56636,1,298.5,309.3,1630,33.3,116,0,0,0,0,0,0
9458,M24317,2,298.5,309.3,1692,26.7,118,0,0,0,0,0,0
9459,L56638,1,298.4,309.1,1417,40.6,121,0,0,0,0,0,0
9460,L56639,1,298.4,309.1,1579,36.1,123,0,0,0,0,0,0
9461,M24320,2,298.4,309.2,1399,45.2,125,0,0,0,0,0,0
9462,M24321,2,298.4,309.2,1414,46.4,128,0,0,0,0,0,0
9463,L56642,1,298.5,309.3,1570,40.1,131,0,0,0,0,0,0
9464,M24323,2,298.5,309.3,1552,36.8,133,0,0,0,0,0,0
9465,L56644,1,298.6,309.4,1440,48.2,136,0,0,0,0,0,0
9466,M24325,2,298.6,309.4,1460,43.8,138,0,0,0,0,0,0
9467,L56646,1,298.6,309.4,1471,48.0,141,0,0,0,0,0,0
9468,L56647,1,298.6,309.3,1702,27.6,143,0,0,0,0,0,0
9469,L56648,1,298.6,309.4,1375,55.4,145,0,0,0,0,0,0
9470,L56649,1,298.6,309.4,1698,33.2,147,0,0,0,0,0,0
9471,H38884,0,298.6,309.4,1439,47.1,149,0,0,0,0,0,0
9472,M24331,2,298.6,309.4,1774,27.5,154,0,0,0,0,0,0
9473,M24332,2,298.7,309.4,1375,48.3,157,0,0,0,0,0,0
9474,L56653,1,298.7,309.5,1446,40.0,160,0,0,0,0,0,0
9475,M24334,2,298.7,309.6,1455,46.8,162,0,0,0,0,0,0
