UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature Difference [k],Any Failure
7507,L54686,1,0.5652173913043441,0.7654320987654302,0.19965075669383,0.5219780219780219,0.8102766798418972,0,0,0,0,0,0,0.20021470746108605,0
7508,L54687,1,0.5652173913043441,0.7654320987654302,0.3387660069848662,0.3365384615384615,0.8181818181818181,0,0,0,0,0,0,0.20021470746108605,0
7509,M22368,2,0.5652173913043441,0.7654320987654302,0.3271245634458674,0.3255494505494505,0.826086956521739,0,0,0,0,0,0,0.20021470746108605,0
7510,L54689,1,0.5760869565217348,0.7654320987654302,0.1187427240977881,0.7733516483516483,0.8379446640316205,1,0,0,0,1,0,0.18934514224369536,1
7511,L54690,1,0.5652173913043441,0.7530864197530889,0.2072176949941793,0.4821428571428571,0.8458498023715414,1,1,0,0,0,0,0.18786902844874476,1
7512,L54691,1,0.5543478260869534,0.7530864197530889,0.2520372526193248,0.4436813186813187,0.0,0,0,0,0,0,0,0.19873859366613544,0
7513,M22372,2,0.5652173913043441,0.7530864197530889,0.2724097788125728,0.4203296703296703,0.0079051383399209,0,0,0,0,0,0,0.18786902844874476,0
7514,L54693,1,0.5543478260869534,0.7530864197530889,0.6362048894062865,0.1524725274725274,0.0197628458498023,0,0,0,0,0,0,0.19873859366613544,0
7515,L54694,1,0.5543478260869534,0.7530864197530889,0.2724097788125728,0.3914835164835165,0.0276679841897233,0,0,0,0,0,0,0.19873859366613544,0
7516,M22375,2,0.5543478260869534,0.7654320987654302,0.0972060535506403,0.7486263736263735,0.0355731225296442,0,0,0,0,0,0,0.21108427267847674,0
7517,M22376,2,0.5434782608695627,0.7407407407407405,0.039580908032596,0.7376373626373626,0.0474308300395256,0,0,0,0,0,0,0.19726247987117773,0
7518,L54697,1,0.5434782608695627,0.7407407407407405,0.1612339930151339,0.5975274725274724,0.0592885375494071,0,0,0,0,0,0,0.19726247987117773,0
7519,L54698,1,0.5326086956521721,0.7160493827160508,0.1932479627473807,0.5082417582417581,0.067193675889328,0,0,0,0,0,0,0.18344068706387873,0
7520,L54699,1,0.5326086956521721,0.7283950617283992,0.4837019790454017,0.2362637362637362,0.075098814229249,0,0,0,0,0,0,0.19578636607622713,0
7521,L54700,1,0.5326086956521721,0.7283950617283992,0.210128055878929,0.4354395604395604,0.0830039525691699,0,0,0,0,0,0,0.19578636607622713,0
7522,M22381,2,0.5326086956521721,0.7283950617283992,0.1740395809080326,0.5068681318681318,0.0909090909090909,0,0,0,0,0,0,0.19578636607622713,0
7523,L54702,1,0.5217391304347814,0.7160493827160508,0.0966239813736904,0.6895604395604396,0.1027667984189723,0,0,0,0,0,0,0.1943102522812694,0
7524,M22383,2,0.5217391304347814,0.7160493827160508,0.1018626309662398,0.5824175824175825,0.1106719367588932,0,0,0,0,0,0,0.1943102522812694,0
7525,L54704,1,0.5326086956521721,0.7160493827160508,0.2741559953434226,0.375,0.1225296442687746,0,0,0,0,0,0,0.18344068706387873,0
7526,H36939,0,0.5217391304347814,0.7160493827160508,0.1251455180442375,0.6222527472527473,0.1304347826086956,0,0,0,0,0,0,0.1943102522812694,0
7527,L54706,1,0.5217391304347814,0.7037037037037024,0.2863795110593714,0.3791208791208791,0.150197628458498,0,0,0,0,0,0,0.18196457326892101,0
7528,L54707,1,0.5217391304347814,0.6913580246913611,0.1757857974388824,0.5686813186813187,0.1581027667984189,0,0,0,0,0,0,0.16961889425657972,0
7529,M22388,2,0.5217391304347814,0.6913580246913611,0.3376018626309663,0.3131868131868132,0.1660079051383399,0,0,0,0,0,0,0.16961889425657972,0
7530,L54709,1,0.5217391304347814,0.7037037037037024,0.1740395809080326,0.4381868131868132,0.1778656126482213,0,0,0,0,0,0,0.18196457326892101,0
7531,M22390,2,0.5217391304347814,0.7037037037037024,0.2613504074505239,0.4876373626373626,0.1857707509881422,0,0,0,0,0,0,0.18196457326892101,0
7532,H36945,0,0.5217391304347814,0.7037037037037024,0.1216530849825379,0.7266483516483516,0.1976284584980237,0,0,0,0,0,0,0.18196457326892101,0
7533,M22392,2,0.5108695652173907,0.6913580246913611,0.2683352735739231,0.3887362637362637,0.217391304347826,0,0,0,0,0,0,0.1804884594739704,0
7534,L54713,1,0.5108695652173907,0.6790123456790127,0.1955762514551805,0.4684065934065933,0.2292490118577075,0,0,0,0,0,0,0.168142780461622,0
7535,L54714,1,0.5108695652173907,0.6790123456790127,0.1455180442374855,0.5975274725274724,0.2371541501976284,0,0,0,0,0,0,0.168142780461622,0
7536,L54715,1,0.5108695652173907,0.6790123456790127,0.2683352735739231,0.3832417582417582,0.2450592885375493,0,0,0,0,0,0,0.168142780461622,0
7537,L54716,1,0.5217391304347814,0.6913580246913611,0.8213038416763679,0.1195054945054945,0.2529644268774703,1,0,0,1,0,0,0.16961889425657972,1
7538,L54717,1,0.5217391304347814,0.6913580246913611,0.079743888242142,0.8365384615384616,0.2608695652173913,0,0,0,0,0,0,0.16961889425657972,0
7539,M22398,2,0.5326086956521721,0.7037037037037024,0.1641443538998837,0.4766483516483517,0.2687747035573122,0,0,0,0,0,0,0.17109500805153033,0
7540,L54719,1,0.5326086956521721,0.6913580246913611,0.1856810244470315,0.4546703296703296,0.2806324110671936,0,0,0,0,0,0,0.15874932903918904,0
7541,M22400,2,0.5326086956521721,0.6913580246913611,0.2438882421420256,0.3763736263736263,0.2885375494071146,0,0,0,0,0,0,0.15874932903918904,0
7542,M22401,2,0.5434782608695627,0.7160493827160508,0.209545983701979,0.5096153846153846,0.300395256916996,0,0,0,0,0,0,0.17257112184648804,0
7543,M22402,2,0.5543478260869534,0.7283950617283992,0.1356228172293364,0.6332417582417582,0.3122529644268774,0,0,0,0,0,0,0.17404723564144575,0
7544,L54723,1,0.5434782608695627,0.7160493827160508,0.1618160651920839,0.5659340659340659,0.3241106719367588,0,0,0,0,0,0,0.17257112184648804,0
7545,L54724,1,0.5326086956521721,0.7037037037037024,0.1495925494761351,0.554945054945055,0.3320158102766798,0,0,0,0,0,0,0.17109500805153033,0
7546,L54725,1,0.5326086956521721,0.7037037037037024,0.420838183934808,0.2582417582417582,0.3399209486166007,0,0,0,0,0,0,0.17109500805153033,0
7547,H36960,0,0.5326086956521721,0.7160493827160508,0.1664726426076833,0.5357142857142856,0.3478260869565217,0,0,0,0,0,0,0.18344068706387873,0
7548,L54727,1,0.5217391304347814,0.7037037037037024,0.1525029103608848,0.5096153846153846,0.3675889328063241,0,0,0,0,0,0,0.18196457326892101,0
7549,L54728,1,0.5326086956521721,0.7037037037037024,0.190337601862631,0.5467032967032966,0.375494071146245,0,0,0,0,0,0,0.17109500805153033,0
7550,L54729,1,0.5434782608695627,0.7037037037037024,0.2188591385331781,0.5192307692307692,0.3833992094861659,0,0,0,0,0,0,0.16022544283413964,0
7551,M22410,2,0.5434782608695627,0.7037037037037024,0.2246798603026776,0.4189560439560439,0.3913043478260869,0,0,0,0,0,0,0.16022544283413964,0
7552,M22411,2,0.5326086956521721,0.6913580246913611,0.1880093131548312,0.4601648351648351,0.4031620553359683,0,0,0,0,0,0,0.15874932903918904,0
7553,L54732,1,0.5434782608695627,0.6913580246913611,0.2077997671711292,0.5068681318681318,0.4150197628458498,0,0,0,0,0,0,0.14787976382179835,0
7554,L54733,1,0.5434782608695627,0.6913580246913611,0.1961583236321304,0.4917582417582418,0.4229249011857707,0,0,0,0,0,0,0.14787976382179835,0
7555,M22414,2,0.5434782608695627,0.7037037037037024,0.1181606519208382,0.6373626373626373,0.4308300395256916,0,0,0,0,0,0,0.16022544283413964,0
7556,L54735,1,0.5434782608695627,0.6913580246913611,0.0954598370197905,0.7788461538461537,0.4426877470355731,0,0,0,0,0,0,0.14787976382179835,0
7557,L54736,1,0.5434782608695627,0.7037037037037024,0.1763678696158324,0.456043956043956,0.450592885375494,0,0,0,0,0,0,0.16022544283413964,0
7558,M22417,2,0.5543478260869534,0.7160493827160508,0.3387660069848662,0.3228021978021978,0.458498023715415,0,0,0,0,0,0,0.16170155662909735,0
7559,M22418,2,0.5434782608695627,0.7037037037037024,0.1268917345750874,0.6085164835164835,0.4703557312252964,0,0,0,0,0,0,0.16022544283413964,0
7560,M22419,2,0.5543478260869534,0.7037037037037024,0.1088474970896391,0.7197802197802198,0.4822134387351778,0,0,0,0,0,0,0.14935587761674896,0
7561,M22420,2,0.5434782608695627,0.6913580246913611,0.1216530849825379,0.6868131868131867,0.4940711462450592,0,0,0,0,0,0,0.14787976382179835,0
7562,L54741,1,0.5434782608695627,0.6666666666666714,0.1280558789289873,0.6263736263736263,0.5059288537549407,0,0,0,0,0,0,0.12318840579710866,0
7563,M22422,2,0.5434782608695627,0.6666666666666714,0.1059371362048894,0.7541208791208791,0.5138339920948616,0,0,0,0,0,0,0.12318840579710866,0
7564,M22423,2,0.5543478260869534,0.6790123456790127,0.3859138533178113,0.2692307692307692,0.525691699604743,0,0,0,0,0,0,0.12466451959205926,0
7565,M22424,2,0.5434782608695627,0.6790123456790127,0.1239813736903376,0.8434065934065934,0.5375494071146245,1,0,0,1,0,0,0.13553408480944995,1
7566,M22425,2,0.5434782608695627,0.6790123456790127,0.3579743888242143,0.2994505494505495,0.5494071146245059,0,0,0,0,0,0,0.13553408480944995,0
7567,L54746,1,0.5434782608695627,0.654320987654323,0.2590221187427242,0.4244505494505495,0.5612648221343873,0,0,0,0,0,0,0.11084272678476026,0
7568,M22427,2,0.5326086956521721,0.654320987654323,0.69965075669383,0.1497252747252747,0.5691699604743082,0,0,0,0,0,0,0.12171229200215095,0
7569,L54748,1,0.5326086956521721,0.654320987654323,0.2671711292200233,0.4107142857142857,0.5810276679841897,0,0,0,0,0,0,0.12171229200215095,0
7570,L54749,1,0.5326086956521721,0.654320987654323,0.0506402793946449,0.934065934065934,0.5889328063241106,1,0,0,1,0,0,0.12171229200215095,1
7571,H36984,0,0.5326086956521721,0.654320987654323,0.3544819557625146,0.3255494505494505,0.5968379446640316,0,0,0,0,0,0,0.12171229200215095,0
7572,L54751,1,0.5434782608695627,0.6666666666666714,0.2549476135040746,0.3722527472527472,0.616600790513834,0,0,0,0,0,0,0.12318840579710866,0
7573,L54752,1,0.5434782608695627,0.6666666666666714,0.2956926658905705,0.3406593406593406,0.6245059288537549,0,0,0,0,0,0,0.12318840579710866,0
7574,L54753,1,0.5434782608695627,0.6666666666666714,0.2543655413271246,0.4574175824175824,0.6324110671936758,0,0,0,0,0,0,0.12318840579710866,0
7575,L54754,1,0.5543478260869534,0.6666666666666714,0.1856810244470315,0.4615384615384615,0.6403162055335968,0,0,0,0,0,0,0.11231884057971797,0
7576,L54755,1,0.5543478260869534,0.6790123456790127,0.1763678696158324,0.5865384615384615,0.6482213438735177,0,0,0,0,0,0,0.12466451959205926,0
7577,M22436,2,0.5434782608695627,0.6666666666666714,0.179860302677532,0.554945054945055,0.6561264822134387,0,0,0,0,0,0,0.12318840579710866,0
7578,L54757,1,0.5543478260869534,0.6790123456790127,0.2107101280558789,0.3873626373626374,0.6679841897233201,0,0,0,0,0,0,0.12466451959205926,0
7579,L54758,1,0.5543478260869534,0.6790123456790127,0.2939464493597207,0.3447802197802198,0.6758893280632411,0,0,0,0,0,0,0.12466451959205926,0
7580,L54759,1,0.5543478260869534,0.6790123456790127,0.1559953434225844,0.7280219780219779,0.683794466403162,0,0,0,0,0,0,0.12466451959205926,0
7581,L54760,1,0.5543478260869534,0.6913580246913611,0.190337601862631,0.6510989010989011,0.691699604743083,0,0,0,0,0,0,0.13701019860440766,0
7582,M22441,2,0.5543478260869534,0.6790123456790127,0.1152502910360885,0.7184065934065934,0.6996047430830039,0,0,0,0,0,0,0.12466451959205926,0
7583,H36996,0,0.5543478260869534,0.6790123456790127,0.1868451688009313,0.5700549450549449,0.7114624505928854,0,0,0,0,0,0,0.12466451959205926,0
7584,L54763,1,0.5434782608695627,0.6666666666666714,0.1816065192083819,0.5879120879120879,0.7312252964426877,0,0,0,0,0,0,0.12318840579710866,0
7585,L54764,1,0.5543478260869534,0.6790123456790127,0.1769499417927823,0.4601648351648351,0.7391304347826086,0,0,0,0,0,0,0.12466451959205926,0
7586,L54765,1,0.5543478260869534,0.6666666666666714,0.1332945285215366,0.6456043956043955,0.7470355731225296,0,0,0,0,0,0,0.11231884057971797,0
7587,L54766,1,0.5543478260869534,0.6666666666666714,0.2450523864959255,0.4354395604395604,0.7549407114624506,0,0,0,0,0,0,0.11231884057971797,0
7588,L54767,1,0.5543478260869534,0.6666666666666714,0.1379511059371362,0.6909340659340659,0.7628458498023715,0,0,0,0,0,0,0.11231884057971797,0
7589,L54768,1,0.5543478260869534,0.6666666666666714,0.4918509895227009,0.2239010989010989,0.7707509881422925,0,0,0,0,0,0,0.11231884057971797,0
7590,L54769,1,0.5543478260869534,0.654320987654323,0.3690337601862631,0.3049450549450549,0.7786561264822134,0,0,0,0,0,0,0.09997316156736957,0
7591,M22450,2,0.5543478260869534,0.654320987654323,0.1542491268917346,0.581043956043956,0.7865612648221343,0,0,0,0,0,0,0.09997316156736957,0
7592,M22451,2,0.5652173913043441,0.6666666666666714,0.0745052386495925,0.7898351648351647,0.7984189723320158,1,0,0,0,1,0,0.10144927536232728,1
7593,M22452,2,0.5652173913043441,0.6790123456790127,0.2229336437718277,0.4505494505494505,0.8102766798418972,0,0,0,0,0,0,0.11379495437466858,0
7594,L54773,1,0.5652173913043441,0.6790123456790127,0.0593713620488941,0.875,0.8221343873517786,1,0,0,0,1,0,0.11379495437466858,1
7595,L54774,1,0.5760869565217348,0.6913580246913611,0.2112922002328289,0.4766483516483517,0.0,0,0,0,0,0,0,0.11527106816962629,0
7596,H37009,0,0.5652173913043441,0.6790123456790127,0.1332945285215366,0.5686813186813187,0.0079051383399209,0,0,0,0,0,0,0.11379495437466858,0
7597,L54776,1,0.5652173913043441,0.6666666666666714,0.220605355064028,0.4587912087912089,0.0276679841897233,0,0,0,0,0,0,0.10144927536232728,0
7598,L54777,1,0.5652173913043441,0.654320987654323,0.5273573923166474,0.2074175824175824,0.0355731225296442,0,0,0,0,0,0,0.08910359634997889,0
7599,L54778,1,0.5652173913043441,0.6666666666666714,0.1880093131548312,0.532967032967033,0.0434782608695652,0,0,0,0,0,0,0.10144927536232728,0
7600,L54779,1,0.5652173913043441,0.654320987654323,0.3440046565774156,0.3365384615384615,0.0513833992094861,0,0,0,0,0,0,0.08910359634997889,0
7601,M22460,2,0.5543478260869534,0.654320987654323,0.2485448195576252,0.4340659340659341,0.0592885375494071,0,0,0,0,0,0,0.09997316156736957,0
7602,L54781,1,0.5543478260869534,0.6790123456790127,0.1065192083818393,0.7994505494505494,0.0711462450592885,0,0,0,0,0,0,0.12466451959205926,0
7603,L54782,1,0.5543478260869534,0.6790123456790127,0.3125727590221188,0.342032967032967,0.0790513833992094,0,0,0,0,0,0,0.12466451959205926,0
7604,L54783,1,0.5543478260869534,0.6790123456790127,0.1385331781140861,0.5467032967032966,0.0869565217391304,0,0,0,0,0,0,0.12466451959205926,0
7605,L54784,1,0.5543478260869534,0.6913580246913611,0.2741559953434226,0.4230769230769231,0.0948616600790513,0,0,0,0,0,0,0.13701019860440766,0
7606,H37019,0,0.5543478260869534,0.6913580246913611,0.49941792782305,0.2266483516483516,0.1027667984189723,0,0,0,0,0,0,0.13701019860440766,0
7607,M22466,2,0.5543478260869534,0.6913580246913611,0.1059371362048894,0.7239010989010989,0.1225296442687746,0,0,0,0,0,0,0.13701019860440766,0
7608,M22467,2,0.5652173913043441,0.6913580246913611,0.1746216530849825,0.5123626373626373,0.1343873517786561,0,0,0,0,0,0,0.12614063338701698,0
7609,L54788,1,0.5652173913043441,0.7037037037037024,0.2759022118742724,0.3200549450549451,0.1462450592885375,0,0,0,0,0,0,0.13848631239935827,0
7610,L54789,1,0.5652173913043441,0.6913580246913611,0.1874272409778813,0.5219780219780219,0.1541501976284585,0,0,0,0,0,0,0.12614063338701698,0
7611,M22470,2,0.5652173913043441,0.6913580246913611,0.1973224679860303,0.5439560439560439,0.1620553359683794,0,0,0,0,0,0,0.12614063338701698,0
7612,L54791,1,0.5652173913043441,0.7037037037037024,0.2578579743888243,0.396978021978022,0.1739130434782608,0,0,0,0,0,0,0.13848631239935827,0
7613,M22472,2,0.5652173913043441,0.7037037037037024,0.3346915017462165,0.326923076923077,0.1818181818181818,0,0,0,0,0,0,0.13848631239935827,0
7614,L54793,1,0.5652173913043441,0.6913580246913611,0.1786961583236321,0.5837912087912087,0.1936758893280632,0,0,0,0,0,0,0.12614063338701698,0
7615,L54794,1,0.5652173913043441,0.7037037037037024,0.1536670547147847,0.6002747252747253,0.2015810276679841,0,0,0,0,0,0,0.13848631239935827,0
7616,L54795,1,0.5652173913043441,0.7037037037037024,0.1594877764842841,0.5934065934065934,0.2094861660079051,0,0,0,0,0,0,0.13848631239935827,0
7617,M22476,2,0.5760869565217348,0.7037037037037024,0.1746216530849825,0.5027472527472526,0.217391304347826,0,0,0,0,0,0,0.12761674718196758,0
7618,L54797,1,0.5652173913043441,0.7037037037037024,0.2258440046565775,0.5700549450549449,0.2292490118577075,0,0,0,0,0,0,0.13848631239935827,0
7619,M22478,2,0.5652173913043441,0.7037037037037024,0.0838183934807916,0.6538461538461537,0.2371541501976284,0,0,0,0,0,0,0.13848631239935827,0
7620,L54799,1,0.5760869565217348,0.7160493827160508,0.169383003492433,0.5934065934065934,0.2490118577075098,0,0,0,0,0,0,0.13996242619431598,0
7621,L54800,1,0.5652173913043441,0.7160493827160508,0.2811408614668219,0.4546703296703296,0.2569169960474308,0,0,0,0,0,0,0.15083199141170667,0
7622,L54801,1,0.5652173913043441,0.7160493827160508,0.1874272409778813,0.4752747252747253,0.2648221343873517,0,0,0,0,0,0,0.15083199141170667,0
7623,M22482,2,0.5760869565217348,0.7283950617283992,0.1775320139697322,0.3804945054945055,0.2727272727272727,0,0,0,0,0,0,0.15230810520666438,0
7624,L54803,1,0.5760869565217348,0.7407407407407405,0.3294528521536671,0.3585164835164835,0.2845849802371541,0,0,0,0,0,0,0.16465378421900567,0
7625,L54804,1,0.5760869565217348,0.7407407407407405,0.1973224679860303,0.5728021978021978,0.2924901185770751,0,0,0,0,0,0,0.16465378421900567,0
7626,L54805,1,0.5760869565217348,0.7407407407407405,0.2258440046565775,0.4271978021978022,0.300395256916996,0,0,0,0,0,0,0.16465378421900567,0
7627,H37040,0,0.5652173913043441,0.7283950617283992,0.1065192083818393,0.6826923076923076,0.308300395256917,0,0,0,0,0,0,0.16317767042405507,0
7628,L54807,1,0.5652173913043441,0.7407407407407405,0.1612339930151339,0.5631868131868131,0.3280632411067193,0,0,0,0,0,0,0.17552334943639636,0
7629,L54808,1,0.5652173913043441,0.7407407407407405,0.2625145518044238,0.396978021978022,0.3359683794466403,0,0,0,0,0,0,0.17552334943639636,0
7630,M22489,2,0.5652173913043441,0.7407407407407405,0.0587892898719442,0.8269230769230769,0.3438735177865612,0,0,0,0,0,0,0.17552334943639636,0
7631,L54810,1,0.5652173913043441,0.7283950617283992,0.2130384167636787,0.4656593406593407,0.3557312252964427,0,0,0,0,0,0,0.16317767042405507,0
7632,L54811,1,0.5652173913043441,0.7283950617283992,0.160651920838184,0.6249999999999999,0.3636363636363636,0,0,0,0,0,0,0.16317767042405507,0
7633,L54812,1,0.5652173913043441,0.7283950617283992,0.3352735739231666,0.315934065934066,0.3715415019762845,0,0,0,0,0,0,0.16317767042405507,0
7634,L54813,1,0.5543478260869534,0.7160493827160508,0.1589057043073342,0.5604395604395604,0.3794466403162055,0,0,0,0,0,0,0.16170155662909735,0
7635,M22494,2,0.5434782608695627,0.6913580246913611,0.1967403958090804,0.5068681318681318,0.3873517786561264,0,0,0,0,0,0,0.14787976382179835,0
7636,L54815,1,0.5434782608695627,0.7037037037037024,0.2083818393480792,0.4766483516483517,0.3992094861660079,0,0,0,0,0,0,0.16022544283413964,0
7637,L54816,1,0.5543478260869534,0.7160493827160508,0.3119906868451688,0.3557692307692308,0.4071146245059288,0,0,0,0,0,0,0.16170155662909735,0
7638,H37051,0,0.5543478260869534,0.7037037037037024,0.1612339930151339,0.6675824175824175,0.4150197628458498,0,0,0,0,0,0,0.14935587761674896,0
7639,L54818,1,0.5652173913043441,0.7160493827160508,0.2869615832363213,0.4409340659340659,0.4347826086956521,0,0,0,0,0,0,0.15083199141170667,0
7640,L54819,1,0.5652173913043441,0.7037037037037024,0.1734575087310826,0.5219780219780219,0.4426877470355731,0,0,0,0,0,0,0.13848631239935827,0
7641,L54820,1,0.5543478260869534,0.6913580246913611,0.2561117578579744,0.4299450549450549,0.450592885375494,0,0,0,0,0,0,0.13701019860440766,0
7642,M22501,2,0.5543478260869534,0.7037037037037024,0.1071012805587893,0.7348901098901098,0.458498023715415,0,0,0,0,0,0,0.14935587761674896,0
7643,M22502,2,0.5543478260869534,0.7037037037037024,0.2537834691501747,0.3832417582417582,0.4703557312252964,0,0,0,0,0,0,0.14935587761674896,0
7644,H37057,0,0.5543478260869534,0.7037037037037024,0.1507566938300349,0.6442307692307693,0.4822134387351778,0,0,0,0,0,0,0.14935587761674896,0
7645,L54824,1,0.5543478260869534,0.7037037037037024,0.1490104772991851,0.5604395604395604,0.5019762845849802,0,0,0,0,0,0,0.14935587761674896,0
7646,L54825,1,0.5543478260869534,0.7037037037037024,0.2875436554132713,0.3502747252747253,0.5098814229249011,0,0,0,0,0,0,0.14935587761674896,0
7647,L54826,1,0.5543478260869534,0.7037037037037024,0.4470314318975553,0.2760989010989011,0.5177865612648221,0,0,0,0,0,0,0.14935587761674896,0
7648,L54827,1,0.5543478260869534,0.7037037037037024,0.3259604190919675,0.3832417582417582,0.525691699604743,0,0,0,0,0,0,0.14935587761674896,0
7649,L54828,1,0.5543478260869534,0.7037037037037024,0.2235157159487777,0.3434065934065934,0.533596837944664,0,0,0,0,0,0,0.14935587761674896,0
7650,H37063,0,0.5543478260869534,0.7160493827160508,0.2875436554132713,0.3461538461538461,0.541501976284585,0,0,0,0,0,0,0.16170155662909735,0
7651,L54830,1,0.5434782608695627,0.7037037037037024,0.1018626309662398,0.7403846153846154,0.5612648221343873,0,0,0,0,0,0,0.16022544283413964,0
7652,M22511,2,0.5543478260869534,0.7160493827160508,0.1792782305005821,0.3956043956043956,0.5691699604743082,0,0,0,0,0,0,0.16170155662909735,0
7653,L54832,1,0.5434782608695627,0.7037037037037024,0.1036088474970896,0.6497252747252747,0.5810276679841897,0,0,0,0,0,0,0.16022544283413964,0
7654,L54833,1,0.5543478260869534,0.7160493827160508,0.1885913853317812,0.5604395604395604,0.5889328063241106,0,0,0,0,0,0,0.16170155662909735,0
7655,M22514,2,0.5434782608695627,0.7160493827160508,0.2165308498253784,0.5178571428571428,0.5968379446640316,0,0,0,0,0,0,0.17257112184648804,0
7656,L54835,1,0.5543478260869534,0.7160493827160508,0.2491268917345751,0.3942307692307692,0.608695652173913,0,0,0,0,0,0,0.16170155662909735,0
7657,L54836,1,0.5652173913043441,0.7283950617283992,0.2171129220023283,0.6043956043956044,0.616600790513834,0,0,0,0,0,0,0.16317767042405507,0
7658,L54837,1,0.5652173913043441,0.7283950617283992,0.2869615832363213,0.3598901098901099,0.6245059288537549,0,0,0,0,0,0,0.16317767042405507,0
7659,M22518,2,0.5543478260869534,0.7283950617283992,0.1111757857974389,0.7087912087912087,0.6324110671936758,0,0,0,0,0,0,0.17404723564144575,0
7660,L54839,1,0.5652173913043441,0.7283950617283992,0.209545983701979,0.5302197802197801,0.6442687747035573,0,0,0,0,0,0,0.16317767042405507,0
7661,M22520,2,0.5652173913043441,0.7283950617283992,0.0454016298020955,0.6744505494505494,0.6521739130434783,0,0,0,0,0,0,0.16317767042405507,0
7662,L54841,1,0.5652173913043441,0.7283950617283992,0.2369033760186263,0.3942307692307692,0.6640316205533596,0,0,0,0,0,0,0.16317767042405507,0
7663,M22522,2,0.5652173913043441,0.7283950617283992,0.2852153667054715,0.3653846153846153,0.6719367588932806,0,0,0,0,0,0,0.16317767042405507,0
7664,L54843,1,0.5652173913043441,0.7283950617283992,0.1263096623981374,0.7005494505494505,0.683794466403162,0,0,0,0,0,0,0.16317767042405507,0
7665,H37078,0,0.5652173913043441,0.7407407407407405,0.1664726426076833,0.6387362637362637,0.691699604743083,0,0,0,0,0,0,0.17552334943639636,0
7666,L54845,1,0.5652173913043441,0.7283950617283992,0.1915017462165309,0.5041208791208791,0.7114624505928854,0,0,0,0,0,0,0.16317767042405507,0
7667,M22526,2,0.5760869565217348,0.7407407407407405,0.1490104772991851,0.6456043956043955,0.7193675889328063,0,0,0,0,0,0,0.16465378421900567,0
7668,L54847,1,0.5760869565217348,0.7407407407407405,0.209545983701979,0.5508241758241758,0.7312252964426877,0,0,0,0,0,0,0.16465378421900567,0
7669,L54848,1,0.5760869565217348,0.7530864197530889,0.2159487776484284,0.456043956043956,0.7391304347826086,0,0,0,0,0,0,0.17699946323135407,0
7670,L54849,1,0.5869565217391255,0.7530864197530889,0.0977881257275903,0.7499999999999999,0.7470355731225296,1,0,0,0,1,0,0.16612989801396338,1
7671,L54850,1,0.5652173913043441,0.7283950617283992,0.2077997671711292,0.4642857142857143,0.7549407114624506,0,0,0,0,0,0,0.16317767042405507,0
7672,M22531,2,0.5652173913043441,0.7283950617283992,0.1676367869615832,0.6497252747252747,0.7628458498023715,0,0,0,0,0,0,0.16317767042405507,0
7673,M22532,2,0.5652173913043441,0.7407407407407405,0.5663562281722935,0.184065934065934,0.7747035573122529,0,0,0,0,0,0,0.17552334943639636,0
7674,M22533,2,0.5652173913043441,0.7283950617283992,0.1792782305005821,0.4848901098901099,0.7865612648221343,0,0,0,0,0,0,0.16317767042405507,0
7675,L54854,1,0.5652173913043441,0.7283950617283992,0.1984866123399301,0.5961538461538461,0.7984189723320158,0,0,0,0,0,0,0.16317767042405507,0
7676,L54855,1,0.5652173913043441,0.7283950617283992,0.1623981373690338,0.5714285714285714,0.8063241106719367,0,0,0,0,0,0,0.16317767042405507,0
7677,L54856,1,0.5760869565217348,0.7407407407407405,0.1629802095459838,0.6222527472527473,0.8142292490118577,0,0,0,0,0,0,0.16465378421900567,0
7678,L54857,1,0.5760869565217348,0.7407407407407405,0.1513387660069849,0.6703296703296703,0.8221343873517786,0,0,0,0,0,0,0.16465378421900567,0
7679,M22538,2,0.5760869565217348,0.7407407407407405,0.1286379511059372,0.6634615384615384,0.8300395256916996,0,0,0,0,0,0,0.16465378421900567,0
7680,L54859,1,0.5869565217391255,0.7407407407407405,0.2718277066356228,0.3928571428571428,0.8418972332015809,0,0,0,0,0,0,0.15378421900161499,0
7681,L54860,1,0.5869565217391255,0.7407407407407405,0.1321303841676367,0.548076923076923,0.849802371541502,0,0,0,0,0,0,0.15378421900161499,0
7682,L54861,1,0.5869565217391255,0.7530864197530889,0.160069848661234,0.548076923076923,0.8577075098814229,0,0,0,0,0,0,0.16612989801396338,0
7683,M22542,2,0.5869565217391255,0.7407407407407405,0.1420256111757858,0.6222527472527473,0.8656126482213438,0,0,0,0,0,0,0.15378421900161499,0
7684,L54863,1,0.5869565217391255,0.7407407407407405,0.2072176949941793,0.5453296703296703,0.8774703557312252,0,0,0,0,0,0,0.15378421900161499,0
7685,M22544,2,0.5869565217391255,0.7530864197530889,0.1391152502910361,0.5302197802197801,0.8853754940711462,0,0,0,0,0,0,0.16612989801396338,0
7686,L54865,1,0.5978260869565162,0.7407407407407405,0.1332945285215366,0.5453296703296703,0.8972332015810276,0,0,0,0,0,0,0.1429146537842243,0
7687,M22546,2,0.5869565217391255,0.7407407407407405,0.1955762514551805,0.4546703296703296,0.9051383399209486,0,0,0,0,0,0,0.15378421900161499,0
