UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8750,L55929,1,0.20652173913043015,0.3333333333333357,0.29627473806752047,0.31043956043956045,0.5770750988142292,0,0,0,0,0,0
8751,L55930,1,0.21739130434782084,0.3456790123456841,0.34691501746216524,0.3708791208791209,0.5849802371541502,0,0,0,0,0,0
8752,M23611,2,0.22826086956521152,0.3456790123456841,0.17694994179278234,0.5247252747252746,0.592885375494071,0,0,0,0,0,0
8753,M23612,2,0.22826086956521152,0.3456790123456841,0.17287543655413273,0.7156593406593406,0.6047430830039525,0,0,0,0,0,0
8754,M23613,2,0.22826086956521152,0.3580246913580325,0.2846332945285216,0.4024725274725275,0.616600790513834,0,0,0,0,0,0
8755,L55934,1,0.22826086956521152,0.3580246913580325,0.27182770663562283,0.3667582417582418,0.6284584980237153,0,0,0,0,0,0
8756,M23615,2,0.22826086956521152,0.3703703703703738,0.24097788125727593,0.385989010989011,0.6363636363636364,0,0,0,0,0,0
8757,L55936,1,0.2391304347826022,0.3703703703703738,0.3451688009313155,0.3076923076923077,0.6482213438735177,0,0,0,0,0,0
8758,L55937,1,0.2391304347826022,0.3827160493827222,0.24388824214202565,0.4271978021978022,0.6561264822134387,0,0,0,0,0,0
8759,M23618,2,0.2391304347826022,0.3703703703703738,0.1618160651920839,0.6758241758241758,0.6640316205533596,0,0,0,0,0,0
8760,M23619,2,0.2391304347826022,0.3703703703703738,0.10710128055878931,0.6758241758241758,0.6758893280632411,0,0,0,0,0,0
8761,M23620,2,0.22826086956521152,0.3703703703703738,0.13038416763678706,0.5851648351648351,0.6877470355731224,0,0,0,0,0,0
8762,L55941,1,0.2391304347826022,0.3827160493827222,0.14493597206053555,0.6318681318681317,0.6996047430830039,0,0,0,0,0,0
8763,H38176,0,0.2391304347826022,0.3827160493827222,0.38183934807916187,0.2774725274725275,0.7075098814229248,0,0,0,0,0,0
8764,L55943,1,0.2391304347826022,0.3827160493827222,0.25320139697322475,0.4519230769230769,0.7272727272727272,0,0,0,0,0,0
8765,L55944,1,0.22826086956521152,0.3827160493827222,0.2630966239813738,0.4065934065934066,0.7351778656126482,0,0,0,0,0,0
8766,L55945,1,0.22826086956521152,0.3827160493827222,0.10768335273573926,0.6263736263736263,0.7430830039525691,0,0,0,0,0,0
8767,L55946,1,0.2391304347826022,0.3827160493827222,0.11175785797438886,0.6442307692307693,0.7509881422924901,0,0,0,0,0,0
8768,L55947,1,0.2391304347826022,0.3580246913580325,0.12339930151338774,0.6826923076923076,0.758893280632411,0,0,0,0,0,0
8769,M23628,2,0.2391304347826022,0.3703703703703738,0.1135040745052387,0.6840659340659341,0.7667984189723319,0,0,0,0,0,0
8770,M23629,2,0.22826086956521152,0.3580246913580325,0.16530849825378346,0.5137362637362637,0.7786561264822134,0,0,0,0,0,0
8771,L55950,1,0.22826086956521152,0.3580246913580325,0.2980209545983702,0.3983516483516483,0.7905138339920948,0,0,0,0,0,0
8772,L55951,1,0.2391304347826022,0.3580246913580325,0.21420256111757863,0.4835164835164835,0.7984189723320158,0,0,0,0,0,0
8773,L55952,1,0.2391304347826022,0.3580246913580325,0.26367869615832373,0.3447802197802198,0.0,0,0,0,0,0,0
8774,L55953,1,0.2391304347826022,0.3580246913580325,0.24272409778812576,0.46428571428571436,0.007905138339920948,0,0,0,0,0,0
8775,M23634,2,0.25,0.3703703703703738,0.13969732246798605,0.6552197802197802,0.015810276679841896,0,0,0,0,0,0
8776,H38189,0,0.2391304347826022,0.3580246913580325,0.21420256111757863,0.4793956043956044,0.02766798418972332,0,0,0,0,0,0
8777,L55956,1,0.2391304347826022,0.3580246913580325,0.10710128055878931,0.6703296703296703,0.04743083003952569,0,0,0,0,0,0
8778,H38191,0,0.2391304347826022,0.3580246913580325,0.18218859138533183,0.4807692307692308,0.05533596837944664,0,0,0,0,0,0
8779,L55958,1,0.2391304347826022,0.3703703703703738,0.16647264260768335,0.5659340659340659,0.07509881422924901,0,0,0,0,0,0
8780,M23639,2,0.2391304347826022,0.3580246913580325,0.10535506402793948,0.6552197802197802,0.08300395256916995,0,0,0,0,0,0
8781,M23640,2,0.2391304347826022,0.3580246913580325,0.09254947613504083,0.6634615384615384,0.09486166007905138,0,0,0,0,0,0
8782,L55961,1,0.25,0.3703703703703738,0.22351571594877773,0.5288461538461537,0.1067193675889328,0,0,0,0,0,0
8783,L55962,1,0.2391304347826022,0.3703703703703738,0.16763678696158324,0.5618131868131868,0.11462450592885375,0,0,0,0,0,0
8784,M23643,2,0.25,0.3580246913580325,0.05005820721769505,0.5769230769230769,0.12252964426877469,0,0,0,0,0,0
8785,L55964,1,0.2391304347826022,0.3580246913580325,0.15657741559953442,0.5425824175824175,0.13438735177865613,0,0,0,0,0,0
8786,L55965,1,0.2391304347826022,0.3580246913580325,0.3061699650756694,0.3200549450549451,0.14229249011857706,0,0,0,0,0,0
8787,L55966,1,0.2391304347826022,0.3456790123456841,0.08032596041909201,0.6442307692307693,0.15019762845849802,0,0,0,0,0,0
8788,M23647,2,0.2391304347826022,0.3456790123456841,0.3090803259604191,0.3612637362637363,0.15810276679841895,0,0,0,0,0,0
8789,L55968,1,0.22826086956521152,0.3456790123456841,0.11699650756693836,0.6785714285714286,0.16996047430830039,0,0,0,0,0,0
8790,L55969,1,0.22826086956521152,0.3456790123456841,0.1763678696158324,0.5508241758241758,0.17786561264822134,0,0,0,0,0,0
8791,L55970,1,0.22826086956521152,0.3456790123456841,0.14086146682188594,0.5508241758241758,0.18577075098814227,0,0,0,0,0,0
8792,M23651,2,0.22826086956521152,0.3456790123456841,0.14202561117578583,0.5728021978021978,0.19367588932806323,0,0,0,0,0,0
8793,L55972,1,0.22826086956521152,0.3456790123456841,0.1455180442374855,0.6510989010989011,0.20553359683794464,0,0,0,0,0,0
8794,L55973,1,0.22826086956521152,0.3456790123456841,0.35739231664726423,0.30357142857142855,0.2134387351778656,0,0,0,0,0,0
8795,M23654,2,0.22826086956521152,0.3456790123456841,0.19150174621653093,0.44780219780219777,0.22134387351778656,0,0,0,0,0,0
8796,L55975,1,0.21739130434782084,0.3333333333333357,0.16938300349243307,0.489010989010989,0.23320158102766797,0,0,0,0,0,0
8797,L55976,1,0.20652173913043015,0.3209876543209944,0.36554132712456344,0.27472527472527475,0.24110671936758893,0,0,0,0,0,0
8798,L55977,1,0.20652173913043015,0.3209876543209944,0.23341094295692666,0.37637362637362637,0.24901185770750986,0,0,0,0,0,0
8799,L55978,1,0.21739130434782084,0.3333333333333357,0.1752037252619325,0.5892857142857143,0.2569169960474308,0,0,0,0,0,0
8800,L55979,1,0.21739130434782084,0.3333333333333357,0.17694994179278234,0.5151098901098901,0.26482213438735175,0,0,0,0,0,0
8801,L55980,1,0.22826086956521152,0.3456790123456841,0.17869615832363217,0.5961538461538461,0.2727272727272727,0,0,0,0,0,0
8802,L55981,1,0.22826086956521152,0.3580246913580325,0.18626309662398144,0.44780219780219777,0.28063241106719367,0,0,0,0,0,0
8803,L55982,1,0.22826086956521152,0.3580246913580325,0.2072176949941793,0.5398351648351648,0.2885375494071146,0,0,0,0,0,0
8804,L55983,1,0.22826086956521152,0.3456790123456841,0.18509895227008155,0.6153846153846153,0.2964426877470355,0,0,0,0,0,0
8805,M23664,2,0.2391304347826022,0.3580246913580325,0.050640279394644994,0.7815934065934066,0.3043478260869565,0,0,0,0,0,0
8806,M23665,2,0.22826086956521152,0.3580246913580325,0.1752037252619325,0.532967032967033,0.3162055335968379,0,0,0,0,0,0
8807,L55986,1,0.22826086956521152,0.3456790123456841,0.3050058207217695,0.4189560439560439,0.32806324110671936,0,0,0,0,0,0
8808,M23667,2,0.22826086956521152,0.3580246913580325,0.2537834691501747,0.3983516483516483,0.3359683794466403,0,0,0,0,0,0
8809,L55988,1,0.22826086956521152,0.3580246913580325,0.1618160651920839,0.6085164835164835,0.34782608695652173,0,0,0,0,0,0
8810,L55989,1,0.21739130434782084,0.3456790123456841,0.1949941792782306,0.5425824175824175,0.3557312252964427,0,0,0,0,0,0
8811,M23670,2,0.21739130434782084,0.3456790123456841,0.2660069848661234,0.3983516483516483,0.3636363636363636,0,0,0,0,0,0
8812,L55991,1,0.20652173913043015,0.3456790123456841,0.23632130384167638,0.43956043956043955,0.37549407114624506,0,0,0,0,0,0
8813,M23672,2,0.20652173913043015,0.3333333333333357,0.12223515715948785,0.5233516483516483,0.38339920948616596,0,0,0,0,0,0
8814,L55993,1,0.19565217391303946,0.3333333333333357,0.30558789289871946,0.35302197802197804,0.3952569169960474,0,0,0,0,0,0
8815,L55994,1,0.20652173913043015,0.3333333333333357,0.1711292200232829,0.6510989010989011,0.40316205533596833,0,0,0,0,0,0
8816,H38229,0,0.21739130434782084,0.3456790123456841,0.15541327124563453,0.7032967032967032,0.4110671936758893,0,0,0,0,0,0
8817,M23676,2,0.20652173913043015,0.3456790123456841,0.1495925494761351,0.5769230769230769,0.43083003952569165,0,0,0,0,0,0
8818,H38231,0,0.21739130434782084,0.3580246913580325,0.12107101280558796,0.6826923076923076,0.4426877470355731,0,0,0,0,0,0
8819,M23678,2,0.22826086956521152,0.3703703703703738,0.18218859138533183,0.6071428571428571,0.4624505928853755,0,0,0,0,0,0
8820,H38233,0,0.22826086956521152,0.3703703703703738,0.10535506402793948,0.6195054945054944,0.4743083003952569,0,0,0,0,0,0
8821,L56000,1,0.21739130434782084,0.3703703703703738,0.22293364377182778,0.4972527472527473,0.49407114624505927,0,0,0,0,0,0
8822,H38235,0,0.22826086956521152,0.3703703703703738,0.2648428405122235,0.41208791208791207,0.5019762845849802,0,0,0,0,0,0
8823,L56002,1,0.22826086956521152,0.3827160493827222,0.1711292200232829,0.6304945054945055,0.5217391304347826,0,0,0,0,0,0
8824,M23683,2,0.21739130434782084,0.3827160493827222,0.16239813736903386,0.7362637362637362,0.5296442687747035,0,0,0,0,0,0
8825,M23684,2,0.21739130434782084,0.3950617283950635,0.3672875436554134,0.28434065934065933,0.541501976284585,0,0,0,0,0,0
8826,M23685,2,0.21739130434782084,0.3827160493827222,0.22118742724097795,0.5151098901098901,0.5533596837944663,0,0,0,0,0,0
8827,M23686,2,0.20652173913043015,0.3827160493827222,0.1845168800931316,0.6057692307692307,0.5652173913043478,0,0,0,0,0,0
8828,L56007,1,0.20652173913043015,0.3703703703703738,0.17171129220023285,0.6332417582417582,0.5770750988142292,0,0,0,0,0,0
8829,L56008,1,0.21739130434782084,0.3703703703703738,0.24388824214202565,0.43956043956043955,0.5849802371541502,0,0,0,0,0,0
8830,M23689,2,0.21739130434782084,0.3827160493827222,0.1752037252619325,0.5535714285714285,0.592885375494071,0,0,0,0,0,0
8831,H38244,0,0.21739130434782084,0.3703703703703738,0.1525029103608848,0.5357142857142856,0.6047430830039525,0,0,0,0,0,0
8832,H38245,0,0.22826086956521152,0.3703703703703738,0.3247962747380676,0.315934065934066,0.6245059288537549,0,0,0,0,0,0
8833,L56012,1,0.22826086956521152,0.3827160493827222,0.28114086146682193,0.41620879120879123,0.6442687747035573,0,0,0,0,0,0
8834,L56013,1,0.22826086956521152,0.3827160493827222,0.21012805587892902,0.5151098901098901,0.6521739130434783,0,0,0,0,0,0
8835,L56014,1,0.22826086956521152,0.3827160493827222,0.17753201396973228,0.5824175824175825,0.6600790513833992,0,0,0,0,0,0
8836,H38249,0,0.22826086956521152,0.3827160493827222,0.090803259604191,0.6826923076923076,0.6679841897233201,0,0,0,0,0,0
8837,L56016,1,0.22826086956521152,0.3950617283950635,0.3143189755529686,0.3434065934065934,0.6877470355731224,0,0,0,0,0,0
8838,M23697,2,0.2391304347826022,0.4197530864197603,0.2165308498253784,0.4766483516483517,0.6956521739130435,0,0,0,0,0,0
8839,L56018,1,0.2391304347826022,0.4074074074074119,0.08847497089639123,0.6991758241758241,0.7075098814229248,0,0,0,0,0,0
8840,M23699,2,0.22826086956521152,0.3950617283950635,0.12107101280558796,0.4835164835164835,0.7154150197628458,0,0,0,0,0,0
8841,M23700,2,0.21739130434782084,0.3703703703703738,0.2176949941792783,0.45604395604395603,0.7272727272727272,0,0,0,0,0,0
8842,L56021,1,0.21739130434782084,0.3703703703703738,0.19674039580908043,0.4876373626373626,0.7391304347826086,0,0,0,0,0,0
8843,L56022,1,0.21739130434782084,0.3703703703703738,0.18859138533178121,0.5467032967032966,0.7470355731225296,0,0,0,0,0,0
8844,H38257,0,0.21739130434782084,0.3827160493827222,0.23050058207217705,0.46978021978021983,0.7549407114624506,0,0,0,0,0,0
8845,H38258,0,0.22826086956521152,0.3950617283950635,0.27764842840512227,0.3708791208791209,0.7747035573122529,0,0,0,0,0,0
8846,M23705,2,0.22826086956521152,0.3950617283950635,0.10477299185098954,0.7596153846153846,0.7944664031620553,0,0,0,0,0,0
8847,M23706,2,0.22826086956521152,0.3827160493827222,0.09138533178114094,0.8049450549450549,0.8063241106719367,1,1,0,0,1,0
8848,L56027,1,0.2391304347826022,0.3950617283950635,0.16006984866123408,0.5453296703296703,0.0,0,0,0,0,0,0
8849,M23708,2,0.2391304347826022,0.3950617283950635,0.15599534342258448,0.5631868131868131,0.007905138339920948,0,0,0,0,0,0
8850,L56029,1,0.2391304347826022,0.3950617283950635,0.24912689173457514,0.3695054945054945,0.01976284584980237,0,0,0,0,0,0
8851,L56030,1,0.25,0.4074074074074119,0.18800931315483127,0.5412087912087912,0.02766798418972332,0,0,0,0,0,0
8852,M23711,2,0.2608695652173836,0.3950617283950635,0.23573923166472643,0.42994505494505497,0.035573122529644265,0,0,0,0,0,0
8853,L56032,1,0.2608695652173836,0.3950617283950635,0.23690337601862632,0.49587912087912084,0.04743083003952569,0,0,0,0,0,0
8854,L56033,1,0.2608695652173836,0.3950617283950635,0.16880093131548313,0.5123626373626373,0.05533596837944664,0,0,0,0,0,0
8855,M23714,2,0.2608695652173836,0.4074074074074119,0.15424912689173464,0.5219780219780219,0.06324110671936758,0,0,0,0,0,0
8856,L56035,1,0.2608695652173836,0.3950617283950635,0.2875436554132713,0.3337912087912088,0.07509881422924901,0,0,0,0,0,0
8857,M23716,2,0.2608695652173836,0.3950617283950635,0.09254947613504083,0.8228021978021978,0.08300395256916995,0,0,0,0,0,0
8858,L56037,1,0.2608695652173836,0.3950617283950635,0.3341094295692667,0.3090659340659341,0.09486166007905138,0,0,0,0,0,0
8859,L56038,1,0.2717391304347814,0.3950617283950635,0.19674039580908043,0.40796703296703296,0.10276679841897232,0,0,0,0,0,0
8860,L56039,1,0.28260869565216495,0.4197530864197603,0.16821885913853318,0.5576923076923076,0.11067193675889328,0,0,0,0,0,0
8861,M23720,2,0.28260869565216495,0.4197530864197603,0.18626309662398144,0.46016483516483514,0.11857707509881422,0,0,0,0,0,0
8862,L56041,1,0.28260869565216495,0.4197530864197603,0.26251455180442385,0.4244505494505495,0.13043478260869565,0,0,0,0,0,0
8863,M23722,2,0.29347826086956275,0.4320987654321016,0.2270081490104774,0.5206043956043956,0.13833992094861658,0,0,0,0,0,0
8864,L56043,1,0.29347826086956275,0.4320987654321016,0.3277066356228172,0.34203296703296704,0.15019762845849802,0,0,0,0,0,0
8865,M23724,2,0.29347826086956275,0.4197530864197603,0.23632130384167638,0.4258241758241758,0.15810276679841895,0,0,0,0,0,0
8866,L56045,1,0.28260869565216495,0.4074074074074119,0.07101280558789291,0.6318681318681317,0.16996047430830039,0,0,0,0,0,0
8867,H38280,0,0.28260869565216495,0.3950617283950635,0.1443538998835856,0.49175824175824184,0.17786561264822134,0,0,0,0,0,0
8868,L56047,1,0.28260869565216495,0.3950617283950635,0.23166472642607683,0.5233516483516483,0.1976284584980237,0,0,0,0,0,0
8869,L56048,1,0.28260869565216495,0.4074074074074119,0.16763678696158324,0.5865384615384615,0.20553359683794464,0,0,0,0,0,0
8870,L56049,1,0.28260869565216495,0.4074074074074119,0.20954598370197908,0.4629120879120879,0.2134387351778656,0,0,0,0,0,0
8871,M23730,2,0.28260869565216495,0.4197530864197603,0.0989522700814901,0.6291208791208791,0.22134387351778656,0,0,0,0,0,0
8872,M23731,2,0.28260869565216495,0.4197530864197603,0.2270081490104774,0.48626373626373637,0.23320158102766797,0,0,0,0,0,0
8873,M23732,2,0.28260869565216495,0.4197530864197603,0.2596041909196741,0.4711538461538462,0.24505928853754938,0,0,0,0,0,0
8874,H38287,0,0.29347826086956275,0.4197530864197603,0.22642607683352745,0.44780219780219777,0.2569169960474308,0,0,0,0,0,0
8875,L56054,1,0.30434782608695343,0.44444444444444997,0.16006984866123408,0.5700549450549449,0.27667984189723316,0,0,0,0,0,0
8876,H38289,0,0.30434782608695343,0.44444444444444997,0.09545983701979055,0.6483516483516483,0.2845849802371541,0,0,0,0,0,0
8877,M23736,2,0.30434782608695343,0.44444444444444997,0.33993015133876614,0.29395604395604397,0.3043478260869565,0,0,0,0,0,0
8878,M23737,2,0.30434782608695343,0.4320987654321016,0.16996507566938301,0.5769230769230769,0.3162055335968379,0,0,0,0,0,0
8879,L56058,1,0.30434782608695343,0.4320987654321016,0.3690337601862631,0.3173076923076923,0.32806324110671936,0,0,0,0,0,0
8880,L56059,1,0.29347826086956275,0.4320987654321016,0.20896391152502913,0.49038461538461536,0.3359683794466403,0,0,0,0,0,0
8881,L56060,1,0.29347826086956275,0.4320987654321016,0.16880093131548313,0.49450549450549447,0.3438735177865612,0,0,0,0,0,0
8882,H38295,0,0.29347826086956275,0.4320987654321016,0.20488940628637953,0.46840659340659335,0.3517786561264822,0,0,0,0,0,0
8883,L56062,1,0.29347826086956275,0.4320987654321016,0.12223515715948785,0.6304945054945055,0.37154150197628455,0,0,0,0,0,0
8884,M23743,2,0.28260869565216495,0.4320987654321016,0.21012805587892902,0.4711538461538462,0.3794466403162055,0,0,0,0,0,0
8885,L56064,1,0.29347826086956275,0.4320987654321016,0.20896391152502913,0.39285714285714285,0.3913043478260869,0,0,0,0,0,0
8886,M23745,2,0.29347826086956275,0.4320987654321016,0.15715948777648436,0.5370879120879121,0.3992094861660079,0,0,0,0,0,0
8887,L56066,1,0.28260869565216495,0.4074074074074119,0.24155995343422587,0.4519230769230769,0.4110671936758893,0,0,0,0,0,0
8888,L56067,1,0.2717391304347814,0.3950617283950635,0.21071012805587896,0.46428571428571436,0.41897233201581024,0,0,0,0,0,0
8889,M23748,2,0.2608695652173836,0.3950617283950635,0.21071012805587896,0.4848901098901099,0.4268774703557312,0,0,0,0,0,0
8890,M23749,2,0.2608695652173836,0.3827160493827222,0.5360884749708964,0.2101648351648352,0.4387351778656126,0,0,0,0,0,0
8891,L56070,1,0.2608695652173836,0.3827160493827222,0.260768335273574,0.41758241758241765,0.450592885375494,0,0,0,0,0,0
8892,M23751,2,0.2608695652173836,0.3950617283950635,0.29860302677532014,0.33653846153846156,0.458498023715415,0,0,0,0,0,0
8893,L56072,1,0.25,0.3827160493827222,0.17869615832363217,0.5384615384615384,0.4703557312252964,0,0,0,0,0,0
8894,L56073,1,0.2391304347826022,0.3703703703703738,0.11816065192083824,0.5865384615384615,0.47826086956521735,0,0,0,0,0,0
8895,M23754,2,0.2391304347826022,0.3703703703703738,0.22002328288707806,0.46978021978021983,0.4861660079051383,0,0,0,0,0,0
8896,H38309,0,0.22826086956521152,0.3580246913580325,0.17054714784633296,0.4986263736263737,0.4980237154150197,0,0,0,0,0,0
8897,L56076,1,0.22826086956521152,0.3703703703703738,0.27357392316647267,0.385989010989011,0.5177865612648221,0,0,0,0,0,0
8898,M23757,2,0.21739130434782084,0.3703703703703738,0.2380675203725262,0.43681318681318687,0.525691699604743,0,0,0,0,0,0
8899,L56078,1,0.22826086956521152,0.3580246913580325,0.21187427240977885,0.4793956043956044,0.5375494071146245,0,0,0,0,0,0
8900,M23759,2,0.21739130434782084,0.3456790123456841,0.3154831199068685,0.3282967032967033,0.5454545454545454,0,0,0,0,0,0
8901,M23760,2,0.21739130434782084,0.3580246913580325,0.24214202561117582,0.3516483516483516,0.5573122529644269,0,0,0,0,0,0
8902,L56081,1,0.21739130434782084,0.3580246913580325,0.1618160651920839,0.635989010989011,0.5691699604743082,0,0,0,0,0,0
8903,H38316,0,0.22826086956521152,0.3703703703703738,0.20605355064027941,0.5837912087912087,0.5770750988142292,0,0,0,0,0,0
8904,M23763,2,0.22826086956521152,0.3703703703703738,0.12456344586728763,0.6332417582417582,0.5968379446640316,0,0,0,0,0,0
8905,L56084,1,0.22826086956521152,0.3703703703703738,0.24214202561117582,0.47252747252747257,0.608695652173913,0,0,0,0,0,0
8906,L56085,1,0.21739130434782084,0.3580246913580325,0.12630966239813746,0.7060439560439561,0.616600790513834,0,0,0,0,0,0
8907,L56086,1,0.21739130434782084,0.3703703703703738,0.24679860302677536,0.42032967032967034,0.6245059288537549,0,0,0,0,0,0
8908,M23767,2,0.20652173913043015,0.3580246913580325,0.13736903376018628,0.548076923076923,0.6324110671936758,0,0,0,0,0,0
8909,L56088,1,0.20652173913043015,0.3456790123456841,0.20372526193247964,0.5563186813186812,0.6442687747035573,0,0,0,0,0,0
8910,L56089,1,0.19565217391303946,0.3333333333333357,0.21012805587892902,0.5027472527472526,0.6521739130434783,0,0,0,0,0,0
8911,L56090,1,0.19565217391303946,0.3333333333333357,0.22235157159487784,0.45604395604395603,0.6600790513833992,0,0,0,0,0,0
8912,L56091,1,0.19565217391303946,0.3209876543209944,0.35215366705471485,0.27472527472527475,0.6679841897233201,0,0,0,0,0,0
8913,L56092,1,0.20652173913043015,0.3456790123456841,0.1618160651920839,0.548076923076923,0.6758893280632411,0,0,0,0,0,0
8914,M23773,2,0.20652173913043015,0.3456790123456841,0.1856810244470315,0.5920329670329669,0.683794466403162,0,0,0,0,0,0
8915,M23774,2,0.21739130434782084,0.3456790123456841,0.2072176949941793,0.6249999999999999,0.6956521739130435,0,0,0,0,0,0
8916,L56095,1,0.19565217391303946,0.3209876543209944,0.13678696158323633,0.6909340659340659,0.7075098814229248,0,0,0,0,0,0
8917,L56096,1,0.19565217391303946,0.308641975308646,0.6396973224679862,0.16346153846153844,0.7154150197628458,0,0,0,0,0,0
8918,M23777,2,0.19565217391303946,0.308641975308646,0.21012805587892902,0.46840659340659335,0.7233201581027667,0,0,0,0,0,0
8919,L56098,1,0.19565217391303946,0.308641975308646,0.1362048894062864,0.6510989010989011,0.7351778656126482,0,0,0,0,0,0
8920,L56099,1,0.20652173913043015,0.3209876543209944,0.30558789289871946,0.3324175824175824,0.7430830039525691,0,0,0,0,0,0
8921,L56100,1,0.19565217391303946,0.3209876543209944,0.190919674039581,0.5769230769230769,0.7509881422924901,0,0,0,0,0,0
8922,L56101,1,0.19565217391303946,0.2962962962963047,0.27066356228172295,0.40521978021978017,0.758893280632411,0,0,0,0,0,0
8923,L56102,1,0.19565217391303946,0.308641975308646,0.13445867287543656,0.532967032967033,0.7667984189723319,0,0,0,0,0,0
8924,M23783,2,0.18478260869564878,0.2962962962963047,0.1135040745052387,0.5700549450549449,0.7747035573122529,0,0,0,0,0,0
8925,H38338,0,0.19565217391303946,0.308641975308646,0.20896391152502913,0.5274725274725275,0.7865612648221343,0,0,0,0,0,0
8926,M23785,2,0.20652173913043015,0.308641975308646,0.13795110593713622,0.5315934065934066,0.8063241106719367,0,0,0,0,0,0
8927,M23786,2,0.21739130434782084,0.3209876543209944,0.16938300349243307,0.7664835164835164,0.8181818181818181,1,0,0,1,1,0
8928,M23787,2,0.22826086956521152,0.3333333333333357,0.36146682188591395,0.29120879120879123,0.8300395256916996,0,0,0,0,0,0
8929,L56108,1,0.22826086956521152,0.3333333333333357,0.2112922002328289,0.5178571428571428,0.8418972332015809,0,0,0,0,0,0
8930,M23789,2,0.22826086956521152,0.3333333333333357,0.2630966239813738,0.43956043956043955,0.849802371541502,0,0,0,0,0,0
8931,L56110,1,0.22826086956521152,0.3333333333333357,0.23457508731082655,0.489010989010989,0.0,0,0,0,0,0,0
8932,L56111,1,0.22826086956521152,0.3333333333333357,0.1548311990686846,0.49587912087912084,0.007905138339920948,0,0,0,0,0,0
8933,L56112,1,0.22826086956521152,0.3333333333333357,0.17811408614668223,0.5467032967032966,0.015810276679841896,0,0,0,0,0,0
8934,M23793,2,0.21739130434782084,0.3209876543209944,0.21885913853317818,0.5206043956043956,0.023715415019762844,0,0,0,0,0,0
8935,L56114,1,0.21739130434782084,0.308641975308646,0.25203725261932486,0.43818681318681324,0.035573122529644265,0,0,0,0,0,0
8936,L56115,1,0.22826086956521152,0.3209876543209944,0.36845168800931327,0.3173076923076923,0.043478260869565216,0,0,0,0,0,0
8937,L56116,1,0.22826086956521152,0.3209876543209944,0.17287543655413273,0.5247252747252746,0.05138339920948616,0,0,0,0,0,0
8938,M23797,2,0.22826086956521152,0.3333333333333357,0.10011641443538999,0.6703296703296703,0.05928853754940711,0,0,0,0,0,0
8939,M23798,2,0.22826086956521152,0.3333333333333357,0.2031431897555297,0.510989010989011,0.07114624505928853,0,0,0,0,0,0
8940,M23799,2,0.21739130434782084,0.3333333333333357,0.1548311990686846,0.5631868131868131,0.08300395256916995,0,0,0,0,0,0
8941,H38354,0,0.21739130434782084,0.3209876543209944,0.4464493597206053,0.21291208791208793,0.09486166007905138,0,0,0,0,0,0
8942,M23801,2,0.21739130434782084,0.3209876543209944,0.2485448195576252,0.39010989010989017,0.11462450592885375,0,0,0,0,0,0
8943,L56122,1,0.21739130434782084,0.3209876543209944,0.5937136204889407,0.18131868131868134,0.12648221343873517,0,0,0,0,0,0
8944,M23803,2,0.21739130434782084,0.3333333333333357,0.16356228172293374,0.5576923076923076,0.13438735177865613,0,0,0,0,0,0
8945,L56124,1,0.21739130434782084,0.3209876543209944,0.1763678696158324,0.47252747252747257,0.14624505928853754,0,0,0,0,0,0
8946,L56125,1,0.22826086956521152,0.308641975308646,0.2741559953434226,0.41208791208791207,0.1541501976284585,0,0,0,0,0,0
8947,M23806,2,0.21739130434782084,0.308641975308646,0.39464493597206063,0.28434065934065933,0.16205533596837943,0,0,0,0,0,0
8948,M23807,2,0.21739130434782084,0.308641975308646,0.16530849825378346,0.47252747252747257,0.17391304347826086,0,0,0,0,0,0
8949,M23808,2,0.22826086956521152,0.3209876543209944,0.18335273573923172,0.5233516483516483,0.18577075098814227,0,0,0,0,0,0
8950,L56129,1,0.22826086956521152,0.3209876543209944,0.06752037252619325,0.776098901098901,0.1976284584980237,0,0,0,0,0,0
8951,L56130,1,0.22826086956521152,0.308641975308646,0.14610011641443543,0.6346153846153846,0.20553359683794464,0,0,0,0,0,0
8952,L56131,1,0.21739130434782084,0.2962962962963047,0.3463329452852154,0.3379120879120879,0.2134387351778656,0,0,0,0,0,0
8953,M23812,2,0.20652173913043015,0.2839506172839492,0.180442374854482,0.5315934065934066,0.22134387351778656,0,0,0,0,0,0
8954,L56133,1,0.21739130434782084,0.2839506172839492,0.20372526193247964,0.44230769230769235,0.23320158102766797,0,0,0,0,0,0
8955,L56134,1,0.21739130434782084,0.2839506172839492,0.16239813736903386,0.6208791208791208,0.24110671936758893,0,0,0,0,0,0
8956,M23815,2,0.22826086956521152,0.2839506172839492,0.10884749708963914,0.7046703296703296,0.24901185770750986,0,0,0,0,0,0
8957,L56136,1,0.22826086956521152,0.2962962962963047,0.10477299185098954,0.7362637362637362,0.2608695652173913,0,0,0,0,0,0
8958,L56137,1,0.22826086956521152,0.2962962962963047,0.10477299185098954,0.6854395604395604,0.26877470355731226,0,0,0,0,0,0
8959,M23818,2,0.22826086956521152,0.2962962962963047,0.32945285215366715,0.3282967032967033,0.27667984189723316,0,0,0,0,0,0
8960,L56139,1,0.21739130434782084,0.2839506172839492,0.14668218859138538,0.5865384615384615,0.2885375494071146,0,0,0,0,0,0
8961,L56140,1,0.21739130434782084,0.2716049382716008,0.3661233993015135,0.28708791208791207,0.2964426877470355,0,0,0,0,0,0
